date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh
2025-09-14,True,0.8,0.2,rule,407.96501578450835,0.7155555555555555,2016.0936004814776,1557.7012904444468,1200.0,65968.1372274,43001.00284952404,3.5550000000000637,1,23.455890000000423,43024.45873952404,2411.0162012757296
2025-09-15,True,0.8,0.2,rule,413.7255936318529,0.7433628318584071,1557.7012904444468,2322.778601703706,1200.0,68406.128708,43996.91213551385,0.0,0,0.0,43996.91213551385,8587.536109382716
2025-09-16,True,0.8,0.2,rule,395.0028269107014,0.6696035242290749,2322.778601703706,1559.952021148148,1200.0,64981.11422,42435.115583824,13.092750000000137,2,88.18761655000094,42523.303200374,2531.5831862551527
2025-09-17,True,0.8,0.2,rule,394.55901940083254,0.6666666666666666,1559.952021148148,1572.2009220000023,1200.0,66558.50161,42832.072769444,7.62916666666672,1,38.19542291666694,42870.268192360665,2516.721750946507
2025-09-18,True,0.7,0.3,rule,352.31028220510916,0.388646288209607,1572.2009220000023,1478.1229348888892,1200.0,64971.113758,41541.8932415964,2.4633999999999787,1,17.516005699999848,41559.409247296404,1829.5674069958902
2025-09-19,True,0.7,0.3,rule,339.5941610899551,0.28695652173913044,1478.1229348888892,2373.8651242962983,1200.0,33584.236231,15579.9359533772,0.0,0,0.0,15579.9359533772,13759.13516777778
2025-09-20,True,0.7,0.3,rule,347.7538794001769,0.35064935064935066,2373.8651242962983,1889.3438185185187,1200.0,31320.795012,14047.9652618392,134.41847506666215,3,391.5187339017866,14439.483995740986,13641.100335761319
2025-09-21,True,0.7,0.3,rule,332.606822568515,0.25862068965517243,1889.3438185185187,1868.6939315925933,1200.0,67396.85245,44185.20106481601,8.44500000000005,1,58.02559500000035,44243.226659816006,5435.368392016462
2025-09-22,True,0.7,0.3,rule,337.7619230082042,0.2832618025751073,1868.6939315925933,1579.796963925928,1200.0,67002.32001,44230.65213844301,8.649233333333427,1,56.40597518333394,44287.05811362634,2767.3704292592633
2025-09-23,True,0.7,0.3,rule,315.54782430441054,0.19230769230769232,1579.796963925928,1613.1000268888895,1200.0,67244.00517399999,43540.859918479204,767.2536928999983,3,5213.779908955756,48754.63982743496,1747.7004117366316
2025-09-24,True,0.7,0.3,rule,307.6232161871957,0.1574468085106383,1613.1000268888895,1672.3560209259276,1200.0,66410.7628479,42757.81132793295,607.4496687666654,6,3230.8535639719585,45988.664891904904,1872.557557201648
2025-09-25,True,0.7,0.3,rule,296.87472648711315,0.1228813559322034,1672.3560209259276,1632.9901557777778,1200.0,68392.092348,44403.317041664,15.37166666666667,1,106.25664583333337,44509.57368749733,4018.452824279837
2025-09-26,True,0.7,0.3,rule,293.3440867959283,0.10970464135021098,1632.9901557777778,2194.480086629631,1200.0,34224.380796,15302.951290102199,0.0,0,0.0,15302.951290102199,13005.370396090535
2025-09-27,True,0.7,0.3,rule,292.8519121677288,0.1092436974789916,2194.480086629631,1267.7135738148154,1200.0,32176.926346,14792.3794353758,268.6665240666636,1,1564.5795029022156,16356.958938278016,12862.914137530865
2025-09-28,True,0.7,0.3,rule,296.8006804288353,0.1297071129707113,1267.7135738148154,2145.065179037036,1200.0,69860.648155,45727.289759168,289.5453849333318,5,1461.7288899760586,47189.01864914406,1675.925178292187
2025-09-29,True,0.7,0.3,rule,283.85746408873996,0.1,2145.065179037036,1629.944496185188,1200.0,69566.56642000002,45527.348985389,26.015016666666725,2,142.85538336666704,45670.204368755665,3341.894486790128
2025-09-30,True,0.7,0.3,rule,282.28048747916097,0.0912863070539419,1629.944496185188,1482.4441217037045,1200.0,69368.14778490001,45017.81621087215,1019.6993767000041,9,6418.341394784916,51436.15760565707,869.4897833333346
2025-10-01,True,0.7,0.3,rule,286.11529131584444,0.10743801652892562,1482.4441217037045,3454.1748569629644,1200.0,68634.28475349999,42271.24112006985,0.0,0,0.0,42271.24112006985,13362.405460000005
2025-10-02,True,0.8,0.2,rule,386.12803754378007,0.654320987654321,3454.1748569629644,2272.5827887407445,1200.0,67496.852274,41280.7710375843,0.0,0,0.0,41280.7710375843,13104.565749164614
2025-10-03,True,0.8,0.2,rule,418.56041790733906,0.8073770491803278,2272.5827887407445,3859.4913254814815,1200.0,33761.050055,14526.201452695,0.0,0,0.0,14526.201452695,21535.67182026749
2025-10-04,True,0.8,0.2,rule,416.57990911594385,0.7795918367346939,3859.4913254814815,2401.4147390370367,1200.0,30062.797745,12870.623826565501,0.0,0,0.0,12870.623826565501,15821.263106316872
2025-10-05,True,0.8,0.2,rule,398.50962386763365,0.6951219512195121,2401.4147390370367,2438.793765851852,1200.0,67633.8122358,42068.26581938572,0.0,0,0.0,42068.26581938572,9168.573574526752
2025-10-06,True,0.8,0.2,rule,385.2209548076468,0.6437246963562753,2438.793765851852,1656.4206286666647,1200.0,66074.4130827,41949.85170426278,0.0,0,0.0,41949.85170426278,5358.72908876544
2025-10-07,True,0.8,0.2,rule,388.86575994599,0.6491935483870968,1656.4206286666647,1726.0192637777784,1200.0,65386.333981899996,40587.83334654516,0.0,0,0.0,40587.83334654516,3547.103437858851
2025-10-08,True,0.8,0.2,rule,378.58373332126934,0.606425702811245,1726.0192637777784,1454.0528040000004,1200.0,62374.854868,38633.4305545284,351.17243396666396,5,2232.9936079811664,40866.42416250957,2525.5149822798453
2025-10-09,True,0.7,0.3,rule,324.2045348721575,0.248,1454.0528040000004,1381.110111074075,1200.0,63242.113679999995,39405.053503291,186.4231800666663,3,1213.458066431431,40618.51156972243,3508.20177222223
2025-10-10,True,0.7,0.3,rule,283.37658195700305,0.099601593625498,1381.110111074075,1889.0045701481474,1200.0,31600.700993,13158.6199834738,0.0,0,0.0,13158.6199834738,18677.451514773664
2025-10-11,True,0.7,0.3,rule,271.15961807225545,0.05952380952380952,1889.0045701481474,1719.7077918148177,1200.0,31456.491835,13035.987051648399,0.0,0,0.0,13035.987051648399,14552.661188045267
2025-10-12,True,0.7,0.3,rule,278.0210231854066,0.09090909090909091,1719.7077918148177,1200.2346214814818,1200.0,63907.669580999995,39168.49844014591,442.19532509999755,6,2592.8588789612177,41761.35731910713,2441.629647901238
2025-10-13,True,0.7,0.3,rule,278.69286698998474,0.09448818897637795,1200.2346214814818,1635.1263183703713,1200.0,65973.636037,41364.923064005096,0.0,0,0.0,41364.923064005096,4491.59983213992
2025-10-14,True,0.7,0.3,rule,284.6569383753097,0.11764705882352941,1635.1263183703713,1306.4851021481484,1200.0,64529.89683,40745.973837162004,677.026980466671,5,3958.721439179765,44704.69527634177,734.3262257201691
2025-10-15,True,0.7,0.3,rule,287.6450250968121,0.12890625,1306.4851021481484,1527.7633890000002,1200.0,64053.813404,40357.2025659065,2076.860295389997,4,13818.121994245652,54175.32456015215,291.4607284773682
2025-10-16,True,0.7,0.3,rule,307.0970013890923,0.19455252918287938,1527.7633890000002,1608.4821746666664,1200.0,66471.48826,42303.19541427199,1278.6519787333273,5,8151.743983020564,50454.93939729255,461.68656893004254
2025-10-17,True,0.7,0.3,rule,321.368557584545,0.2596899224806202,1608.4821746666664,1814.1330851851856,1200.0,32743.965962000002,13848.660758084,0.0,0,0.0,13848.660758084,13400.686104057611
2025-10-18,True,0.7,0.3,rule,300.4684492025769,0.1776061776061776,1814.1330851851856,2164.01765648148,1200.0,32268.615515,13459.6898418585,0.0,0,0.0,13459.6898418585,12944.166447427988
2025-10-19,True,0.7,0.3,rule,299.2244319082626,0.17307692307692307,2164.01765648148,1479.1835260370374,1200.0,67997.391394,43545.4489705436,938.7580656000008,7,6068.324829420939,49613.77379996454,1674.494778065845
2025-10-20,True,0.7,0.3,rule,297.2181044566605,0.16091954022988506,1479.1835260370374,1693.3484858888899,1200.0,70343.29590987999,45001.48852014741,757.8835009199978,6,4038.895574576428,49040.384094723835,2195.291929835394
2025-10-21,True,0.7,0.3,rule,299.08693419354717,0.1717557251908397,1693.3484858888899,1357.9913074074086,1200.0,70118.10814,45170.647376147,618.8476962999991,7,3480.600203842866,48651.24757998986,396.12860987654733
2025-10-22,True,0.7,0.3,rule,306.94685258743027,0.20532319391634982,1357.9913074074086,1439.800262962963,1200.0,70055.63637539999,44572.53717642985,1398.3241231999955,10,7815.569016294807,52388.106192724656,1609.5161914905357
2025-10-23,True,0.7,0.3,rule,293.7157682562221,0.14015151515151514,1439.800262962963,1948.7802938888913,1200.0,72269.59129000001,45778.503821153,0.0,0,0.0,45778.503821153,3885.569504609054
2025-10-24,True,0.7,0.3,rule,282.54778457408486,0.09811320754716982,1948.7802938888913,1746.6114559259279,1200.0,33006.7217554,14013.08175984298,0.0,0,0.0,14013.08175984298,11489.54845605844
2025-10-25,True,0.7,0.3,rule,282.06887071291453,0.09398496240601503,1746.6114559259279,1565.881690074077,1200.0,33253.220558,14166.425000684198,0.0,0,0.0,14166.425000684198,10981.457565407407
2025-10-26,True,0.7,0.3,rule,277.68952502777057,0.08614232209737828,1565.881690074077,1866.2087484444464,1200.0,73280.88495,47237.759147998004,0.0,0,0.0,47237.759147998004,4389.751486584367
2025-10-27,True,0.7,0.3,rule,269.2360362891973,0.048507462686567165,1866.2087484444464,1507.4815908518462,1200.0,73057.13903949999,46784.4330281517,19.744933333333393,1,103.66090000000031,46888.093928151706,5765.296329705765
2025-10-28,True,0.7,0.3,rule,282.84091329556315,0.11152416356877323,1507.4815908518462,1785.443590481482,1200.0,72393.905928,46838.6389550808,0.0,0,0.0,46838.6389550808,2051.279049341564
2025-10-29,True,0.7,0.3,rule,266.522374466813,0.044444444444444446,1785.443590481482,1435.9023630740744,1200.0,70632.772888,46077.754721184465,2686.6171483933313,11,16756.837353848274,62834.592075032735,527.1773997119362
2025-10-30,True,0.7,0.3,rule,286.46677093249355,0.14022140221402213,1435.9023630740744,1798.2413700370382,1200.0,73606.36358396,48501.94660676137,3.4752793733333647,1,17.30341599982682,48519.250022761196,4163.835271069973
2025-10-31,True,0.7,0.3,rule,279.87912724828226,0.10294117647058823,1798.2413700370382,1925.2500335555585,1200.0,34312.995801,14600.932879147502,0.0,0,0.0,14600.932879147502,6952.708655061732
2025-11-01,True,0.7,0.3,rule,290.81104128405434,0.15384615384615385,1925.2500335555585,2097.3412477407446,1200.0,33956.28086,14144.164172150799,0.0,0,0.0,14144.164172150799,8123.564632427989
2025-11-02,True,0.7,0.3,rule,289.6892317834985,0.15328467153284672,2097.3412477407446,1436.9941903703711,1200.0,74497.3381714,48980.31831316372,98.9898793333335,2,626.1499743433345,49606.46828750706,1930.5098570370455
2025-11-03,True,0.7,0.3,rule,289.2008481092097,0.15272727272727274,1436.9941903703711,1883.4339212592643,1200.0,76298.3928888,50721.16497145161,0.0,0,0.0,50721.16497145161,2210.3999161818965
2025-11-04,True,0.7,0.3,rule,268.86175542935325,0.050724637681159424,1883.4339212592643,1390.7891749259265,1200.0,75530.64104300001,49506.7420140494,80.27527993333149,4,460.5877212947213,49967.32973534412,4360.174828102894
2025-11-05,True,0.7,0.3,rule,270.7862030853607,0.06498194945848375,1390.7891749259265,1408.3814860740747,1200.0,74779.56816339001,49572.39545245453,96.63675740999655,4,525.7877139767842,50098.183166431314,826.9976382304541
2025-11-06,True,0.7,0.3,rule,231.4375015757927,0.0,1408.3814860740747,1543.1498708518534,1200.0,76951.57604360001,51589.241728088375,967.5834258666648,7,5241.711260870623,56830.952988959,1935.7816776502082
2025-11-07,True,0.7,0.3,rule,245.65540961340346,0.021505376344086023,1543.1498708518534,1981.7005884444472,1200.0,35290.493441,15126.122634576699,0.0,0,0.0,15126.122634576699,8181.906356802478
2025-11-08,True,0.7,0.3,rule,257.44587627696126,0.02857142857142857,1981.7005884444472,1910.4127728148173,1200.0,34552.932015,14884.1017970665,0.0,0,0.0,14884.1017970665,7779.257395658437
2025-11-09,True,0.7,0.3,rule,257.2806492921182,0.028469750889679714,1910.4127728148173,1656.3337735555579,1200.0,77520.7513114,51972.66233227307,0.0,0,0.0,51972.66233227307,2150.1923595893013
2025-11-10,True,0.7,0.3,rule,262.4957780854569,0.04964539007092199,1656.3337735555579,1431.5427458888894,1200.0,78429.599704,53508.6495148088,152.48298518999903,2,982.9339815132687,54491.58349632207,495.52821757201957
2025-11-11,True,0.7,0.3,rule,262.44608794102425,0.04946996466431095,1431.5427458888894,1695.269625333337,1200.0,78252.2732064,52596.010466954634,2.0516666666667334,1,10.46965500000034,52606.480121954635,2236.8000063012387
2025-11-12,True,0.7,0.3,rule,256.93022594026615,0.028169014084507043,1695.269625333337,1719.141457592592,1200.0,77705.341692,52279.2418560546,0.0,0,0.0,52279.2418560546,2461.993527514409
2025-11-13,True,0.7,0.3,rule,255.44097032579413,0.028070175438596492,1719.141457592592,1755.5408927037058,1200.0,79185.24969299999,54447.8710134241,2.010533333333342,1,10.126051133333377,54457.99706455743,2543.7493179588546
2025-11-14,True,0.7,0.3,rule,250.1942583691453,0.024475524475524476,1755.5408927037058,2010.2541980370409,1200.0,35945.082873,15380.5178867075,0.0,0,0.0,15380.5178867075,4661.4534121358
2025-11-15,True,0.7,0.3,rule,227.25204979800455,0.0,2010.2541980370409,1750.101684111112,1200.0,35110.17492,15283.2918679639,0.0,0,0.0,15283.2918679639,3821.532377695484
2025-11-16,True,0.7,0.3,rule,228.0296373400526,0.003472222222222222,1750.101684111112,1603.1697927777798,1200.0,80961.33658840001,55589.043769440745,2.7407333333334236,1,13.896888366667124,55602.94065780741,2418.407551305353
2025-11-17,True,0.7,0.3,rule,230.50645478635417,0.006920415224913495,1603.1697927777798,2042.9418036666657,1200.0,82127.52441092001,56250.739205828795,0.0,0,0.0,56250.739205828795,4543.910290794246
2025-11-18,True,0.7,0.3,rule,221.43135067543253,0.0,2042.9418036666657,1462.4627196074123,1200.0,79654.919431,54870.4810619847,0.0,0,0.0,54870.4810619847,1309.8289746049318
2025-11-19,True,0.7,0.3,rule,234.17817216020177,0.01718213058419244,1462.4627196074123,1496.6693039629633,1200.0,81352.552864,56803.4090686216,0.0,0,0.0,56803.4090686216,1724.9293123909586
2025-11-20,True,0.7,0.3,rule,230.26213992589646,0.010273972602739725,1496.6693039629633,1695.3643104814835,1200.0,82316.34000406001,56781.21446510267,0.0,0,0.0,56781.21446510267,3112.785731983542
2025-11-21,True,0.7,0.3,rule,218.04379088735195,0.0,1695.3643104814835,1973.2159340740752,1200.0,36706.35806,16087.003518569501,0.0,0,0.0,16087.003518569501,3991.8642002057672
2025-11-22,True,0.7,0.3,rule,215.5083777869271,0.0,1973.2159340740752,1683.5534642592613,1200.0,36158.597634,15649.017583622599,0.0,0,0.0,15649.017583622599,2843.052860748974
2025-11-23,True,0.7,0.3,rule,212.2742194882583,0.0,1683.5534642592613,1696.7884598888897,1200.0,83055.743623,57756.7947451725,0.0,0,0.0,57756.7947451725,3673.4385915843714
2025-11-24,True,0.7,0.3,rule,216.20762311857004,0.006756756756756757,1696.7884598888897,1494.368463888892,1200.0,83011.811505,57566.6615031909,18.83966666666663,1,99.5299589999998,57666.1914621909,5227.208224086426
2025-11-25,True,0.7,0.3,rule,219.4883625275705,0.013468013468013467,1494.368463888892,1628.079647777782,1200.0,82690.07374200001,56877.2938934362,0.0,0,0.0,56877.2938934362,2215.3317914321096
2025-11-26,True,0.7,0.3,rule,206.51609523736641,0.0,1628.079647777782,1990.1445407777785,1200.0,83234.921409,58218.13658099528,31.255815466666604,1,168.375077918933,58386.51165891421,2008.2165180551585
2025-11-27,True,0.7,0.3,rule,209.56313977420893,0.0033444816053511705,1990.1445407777785,1816.2982407777827,1200.0,83253.834874,58620.030912716495,0.0,0,0.0,58620.030912716495,3517.987302168734
2025-11-28,True,0.7,0.3,rule,208.02853408877814,0.0033333333333333335,1816.2982407777827,2010.6421894814857,1200.0,37690.286888,15956.182219253802,0.0,0,0.0,15956.182219253802,2933.4543850864216
2025-11-29,True,0.7,0.3,rule,208.06266023047723,0.006644518272425249,2010.6421894814857,1318.1391614074073,1200.0,37692.587232,16102.455630972998,133.20969078333133,1,652.2612509205818,16754.71688189358,121.80225000000041
2025-11-30,True,0.7,0.3,rule,248.51430432312452,0.0728476821192053,1318.1391614074073,1349.3853549259265,1200.0,85131.9157785,60015.9016354187,52.2461815333329,1,345.11215211843046,60361.01378753713,645.5021508642026
2025-12-01,True,0.7,0.3,rule,245.52590203960048,0.06930693069306931,1349.3853549259265,1306.379369925927,1200.0,86188.5667737,64294.64841103855,4724.419866766665,17,31522.50169854101,95817.15010957955,337.9821900000011
2025-12-02,True,0.7,0.3,rule,277.1519427018696,0.17434210526315788,1306.379369925927,1389.6509760000008,1200.0,92324.3042156,69657.47416439587,1269.1100508333252,11,9244.292048100404,78901.76621249627,489.069678271611
2025-12-03,True,0.7,0.3,rule,290.20413113168496,0.23934426229508196,1389.6509760000008,2016.351312370371,1200.0,93613.0499,70675.32814061899,0.0,0,0.0,70675.32814061899,1338.7909905761405
2025-12-04,True,0.7,0.3,rule,295.85115833418246,0.2647058823529412,2016.351312370371,1651.8908948148173,1200.0,94232.62284000001,70781.63198472501,67.44808,2,479.4886915733334,71261.12067629835,3239.8584623868346
2025-12-05,True,0.7,0.3,rule,298.5515094877127,0.28338762214983715,1651.8908948148173,1889.076204037041,1200.0,45915.982046,20667.9508620844,817.4558451666617,7,4035.3558304599746,24703.306692544375,1075.2007846502042
2025-12-06,True,0.7,0.3,rule,298.68507177028204,0.2857142857142857,1889.076204037041,1607.7571657777785,1200.0,47813.85615,21918.209934407,67.71357503332601,2,334.5204530354647,22252.730387442465,436.0262302469144
2025-12-07,True,0.7,0.3,rule,280.9711423872162,0.18770226537216828,1607.7571657777785,1427.3158426666662,1200.0,94698.63167100001,71276.01261244502,56.04160233333346,2,397.92160186500087,71673.93421431002,2754.701654238693
2025-12-08,True,0.7,0.3,rule,275.5712454367777,0.16774193548387098,1427.3158426666662,2095.477458111114,1200.0,99216.733011,75077.172356068,0.0,0,0.0,75077.172356068,6325.281391316885
2025-12-09,True,0.7,0.3,rule,252.7029622915601,0.08360128617363344,2095.477458111114,1625.4326385555564,1200.0,96365.21121400001,72327.2594505839,94.05367433333356,2,695.3963078055017,73022.65575838939,5089.176626666673
2025-12-10,True,0.7,0.3,rule,238.3902473394629,0.060897435897435896,1625.4326385555564,1511.2927204814816,1200.0,95811.64968589999,72795.91143243501,0.0,0,0.0,72795.91143243501,3139.5402911934184
2025-12-11,True,0.7,0.3,rule,230.17535146712638,0.038338658146964855,1511.2927204814816,1673.4265650370407,1200.0,96363.545962,71698.9973868714,0.0,0,0.0,71698.9973868714,5705.810862962966
2025-12-12,True,0.7,0.3,rule,230.13079431223477,0.03821656050955414,1673.4265650370407,2059.703700740742,1200.0,52057.5297039,24301.58201044678,0.0,0,0.0,24301.58201044678,4136.661495679024
2025-12-13,True,0.7,0.3,rule,240.6494105116153,0.07301587301587302,2059.703700740742,2011.6509690740731,1200.0,50478.69122,23495.336556274997,0.0,0,0.0,23495.336556274997,2857.439693374489
2025-12-14,True,0.7,0.3,rule,228.11081320790313,0.0379746835443038,2011.6509690740731,1512.7728976296298,1200.0,96392.5961023,73612.36851329906,0.0,0,0.0,73612.36851329906,3675.680417901238
2025-12-15,True,0.7,0.3,rule,227.0679006030567,0.031545741324921134,1512.7728976296298,1610.673751925928,1200.0,97240.549493,74325.589418541,0.0,0,0.0,74325.589418541,3085.2565605761365
2025-12-16,True,0.7,0.3,rule,228.3754201492369,0.0440251572327044,1610.673751925928,1541.0756870370406,1200.0,97200.45431500001,73711.14466092241,0.0,0,0.0,73711.14466092241,3392.301865679019
2025-12-17,True,0.7,0.3,rule,223.30164638235595,0.03134796238244514,1541.0756870370406,1451.7266441851866,1200.0,96813.8916946,73628.15369101832,0.0,0,0.0,73628.15369101832,4301.664719917704
2025-12-18,True,0.7,0.3,rule,215.9526542898484,0.01875,1451.7266441851866,1649.9763914814846,1200.0,97577.760293,73541.2813672341,0.0,0,0.0,73541.2813672341,5360.082885555558
2025-12-19,True,0.7,0.3,rule,222.52110054962364,0.03426791277258567,1649.9763914814846,1683.6657795925942,1200.0,51481.10860000001,23829.689843742002,0.0,0,0.0,23829.689843742002,4780.074834897128
2025-12-20,True,0.7,0.3,rule,203.45410649009472,0.0,1683.6657795925942,1778.439798148149,1200.0,51270.57107,23693.138467591998,0.0,0,0.0,23693.138467591998,4456.017893539097
2025-12-21,True,0.7,0.3,rule,199.21411234360045,0.0,1778.439798148149,1735.256027333335,1200.0,97425.9427081,73852.07856733502,0.0,0,0.0,73852.07856733502,4003.690257325108
2025-12-22,True,0.7,0.3,rule,205.27532927412273,0.006172839506172839,1735.256027333335,1499.675682407407,1200.0,97518.61911940001,74760.14302407921,0.0,0,0.0,74760.14302407921,4355.3233569135955
2025-12-23,True,0.7,0.3,rule,196.65085687631517,0.0,1499.675682407407,1691.3320850000014,1200.0,97582.827234,73965.02503289082,0.0,0,0.0,73965.02503289082,5737.820341604944
2025-12-24,True,0.7,0.3,rule,193.89104554735533,0.0,1691.3320850000014,1417.5265785925933,1200.0,96077.8398755,72239.08413715698,19.444307999998614,1,127.19494078199094,72366.27907793898,4026.2985193827208
2025-12-25,True,0.7,0.3,rule,198.82039762042461,0.0061162079510703364,1417.5265785925933,1578.5122415925937,1200.0,96905.5462503,73653.66330674531,0.0,0,0.0,73653.66330674531,4353.689943580249
2025-12-26,True,0.7,0.3,rule,189.6827469991946,0.0,1578.5122415925937,2193.7944885555576,1200.0,50617.25717900001,23276.631977819896,0.0,0,0.0,23276.631977819896,3009.1701040740745
2025-12-27,True,0.7,0.3,rule,191.10025011113763,0.00303951367781155,2193.7944885555576,1807.8508082222231,1200.0,49909.346325,22561.7363977055,0.0,0,0.0,22561.7363977055,3281.0739730864275
2025-12-28,True,0.7,0.3,rule,190.8151462695732,0.0030303030303030303,1807.8508082222231,1845.3411992962951,1200.0,97141.1565638,73361.4824707576,11.6597996666668,1,87.99650808433434,73449.47897884194,6082.60494181071
2025-12-29,True,0.7,0.3,rule,193.61166016620223,0.00906344410876133,1845.3411992962951,1506.677110962965,1200.0,96780.110628,72939.27294917319,0.0,0,0.0,72939.27294917319,5415.876767283955
2025-12-30,True,0.7,0.3,rule,195.85553894493682,0.015060240963855422,1506.677110962965,1667.2769553703718,1200.0,96558.24716999999,72061.04448138441,0.0,0,0.0,72061.04448138441,5771.0721140740825
2025-12-31,True,0.7,0.3,rule,206.73279288297945,0.036036036036036036,1667.2769553703718,1345.059326111112,1200.0,95222.28219309999,71486.99030216307,167.91291326666652,7,990.8521517698673,72477.84245393294,2557.7671299177036
