date,official,terminal_mode,soc_mu,dispatch,mpc_stride,policy,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-01-28,False,none,0.0,mpc,1,V2_mu0_q82,2034.985925444447,1975.7567235555575,1200.0,95162.809986,60899.361419729605,54.26653784843745,3,241.1365407153749,61140.497960444976,3762.1667442161834,163.208047967665,200.42117851935146,58.08474043353177,109.56939017589858,True,0,0.0
2025-01-29,False,none,0.0,mpc,1,V2_mu0_q82,1975.7567235555575,2291.036325888892,1200.0,96809.459374,61995.40327087921,0.0,0,0.0,61995.40327087921,11112.35775518519,235.7140213975694,267.6719610023754,253.83442878373015,434.55028894212563,True,0,0.0
2025-01-30,False,none,0.0,mpc,1,V2_mu0_q82,2291.036325888892,1761.1923004583339,1200.0,94349.36821599999,60233.4290076676,62.8954628124995,4,403.65449779063465,60637.083505458235,6823.480201728409,175.5535755544705,204.56714274496716,140.42444287136243,309.74417015631747,True,0,0.0
2025-01-31,False,none,0.0,mpc,1,V2_mu0_q82,1761.1923004583339,2522.367010407408,1200.0,48553.563109,25503.232642172203,7.669573138243277,2,28.609113096835443,25531.841755269037,5243.5636160996855,220.96347639811208,254.00413534333035,93.62151799867722,183.64037619937034,True,0,0.0
2025-02-01,True,none,0.0,mpc,1,V2_mu0_q82,2522.367010407408,2537.2987867777774,1200.0,47131.118796999996,24679.328166464402,16.45995626289087,1,60.14468018460324,24739.472846649005,9283.332108098215,341.20190196940104,375.62591971528644,102.31346745535718,209.78974204994077,True,0,0.0
2025-02-02,True,none,0.0,mpc,1,V2_mu0_q82,2537.2987867777774,2273.6802393388703,1200.0,91312.29681,58258.5854060274,28.952344871650133,4,181.91304850013375,58440.49845452754,9210.04400522634,266.84759246093745,300.3548877021178,147.8235800853175,287.73312857945666,True,0,0.0
2025-02-03,True,none,0.0,mpc,1,V2_mu0_q82,2273.6802393388703,2162.858195555557,1200.0,89760.02027899999,56980.0696287914,29.978712137887896,2,143.30373679101427,57123.37336558242,5509.4064228101315,191.5329686311849,230.39332222031385,86.55617753604494,172.70546764150623,True,0,0.0
2025-02-04,True,none,0.0,mpc,1,V2_mu0_q82,2162.858195555557,1983.8051198518533,1200.0,89725.5908717,56978.95800376061,3.5471777153679143,1,21.83819960465541,57000.79620336526,4263.799962158901,228.8951000499132,256.71691686036576,81.0619843918651,167.66447392184764,True,0,0.0
2025-02-05,True,none,0.0,mpc,1,V2_mu0_q82,1983.8051198518533,1785.0521709259272,1200.0,88140.94297999999,55653.5763483508,47.25698360655706,7,227.3707825442948,55880.947130895096,3121.6295748640628,148.29030249728734,189.02300131253227,76.04540138128311,156.5114275396531,True,0,0.0
2025-02-06,True,none,0.0,mpc,1,V2_mu0_q82,1785.0521709259272,1782.4129625185212,1200.0,89017.92864,56417.730543464,21.052866666666773,1,122.98032063333396,56540.71086409733,4460.432300905364,149.97659360080286,188.5833256574995,78.26197694609786,159.96850743659544,True,0,0.0
2025-02-07,True,none,0.0,mpc,1,V2_mu0_q82,1782.4129625185212,2210.604848296295,1200.0,44734.636428,23425.664046057,0.0,0,0.0,23425.664046057,8909.883895613179,240.383944265408,279.0310025120936,199.65636357638886,410.11618853895186,True,0,0.0
2025-02-08,True,none,0.0,mpc,1,V2_mu0_q82,2210.604848296295,1905.1188300370359,1200.0,39450.257262,20644.0385716725,10.029269609340039,1,45.9490987151912,20689.98767038769,4661.334521888076,123.49079775119354,155.78371375672722,154.86863160681216,304.3562143807162,True,0,0.0
2025-02-09,True,none,0.0,mpc,1,V2_mu0_q82,1905.1188300370359,1670.0217127777792,1200.0,87093.57401312998,54880.81534617812,72.63197465197149,7,377.1790337338242,55257.99437991194,3460.555849977751,133.62116613335508,164.93347670617956,90.3809442208995,164.62402646731798,True,0,0.0
2025-02-10,True,none,0.0,mpc,1,V2_mu0_q82,1670.0217127777792,1792.1624450000006,1200.0,88908.288062,56184.10139998239,0.0,0,0.0,56184.10139998239,10656.687600370375,180.89088747938374,216.22334695342232,264.81300885317455,481.57096645245196,True,0,0.0
2025-02-11,True,none,0.0,mpc,1,V2_mu0_q82,1792.1624450000006,1737.5246780000004,1200.0,87298.425489,54974.86626419811,13.816432000000077,2,66.6928673213337,55041.55913151944,8081.823478559678,152.83950161404073,186.52501817492941,195.98294476025129,343.43639012505577,True,0,0.0
2025-02-12,True,none,0.0,mpc,1,V2_mu0_q82,1737.5246780000004,1869.6961037037033,1200.0,86658.966739,54556.613925681406,46.33534378196731,4,196.86920510914518,54753.48313079055,7232.601073878976,166.53039765679256,197.49369195917575,164.01681482638875,314.5078618494171,True,0,0.0
2025-02-13,True,none,0.0,mpc,1,V2_mu0_q82,1869.6961037037033,1847.551356481481,1200.0,85582.20728708101,53977.353051281796,38.023953333333225,4,82.28199409833309,54059.63504538013,10648.03801345803,165.9172659282769,201.14273469432578,286.04166571924605,497.12087640948505,True,0,0.0
2025-02-14,True,none,0.0,mpc,1,V2_mu0_q82,1847.551356481481,2011.2460545976096,1200.0,37921.58059099999,19990.467587495797,22.188693753356155,2,113.77116439152198,20104.23875188732,4514.419519702268,173.19376029188368,212.73558532194528,123.18063622123019,229.96369142413786,True,0,0.0
